ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile
28,8,8,0,0,4,0,2,5,2,1,0,0,11,16,15,7
1204,16,6,0,0,2,1,3,4,0,1,0,0,120,373,295,4
8393,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
8394,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
8579,17,5,0,0,0,0,3,0,0,1,1,0,12,1381,1027,4
6436,6,4,0,0,2,0,3,2,0,1,34,1,50,1048,774,4
13119,7,8,0,0,2,0,3,4,0,1,0,0,71,1981,1465,5
730,9,10,0,0,2,0,3,4,0,1,10,0,63,242,187,4
8444,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
4571,17,3,0,0,2,0,3,4,0,1,0,0,0,557,427,20
4575,17,3,0,0,2,0,3,4,0,1,0,0,0,557,427,20
6437,6,4,0,0,2,1,3,2,0,1,34,1,50,1048,774,4
2261,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8
6965,0,1,0,0,2,0,3,4,0,1,61,0,145,1232,915,4
6438,6,4,0,0,2,1,3,2,0,1,34,1,50,1048,774,4
1121,9,10,0,0,0,0,3,0,0,1,0,0,0,347,273,20
3570,9,10,0,0,2,1,3,4,0,1,2,1,156,625,488,4
6439,6,4,0,0,2,1,3,2,0,1,34,1,50,1048,774,4
8439,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
731,9,10,0,0,2,0,3,4,0,1,10,0,63,242,187,4
8520,20,3,0,0,2,0,3,4,0,1,41,8,257,1361,1007,4
6633,2,1,0,0,2,0,3,2,0,1,46,1,81,1121,838,4
509,2,,0,0,2,0,3,4,0,1,10,0,97,187,156,4
5499,16,10,0,0,2,0,3,2,0,1,7,4,8,936,699,4
1425,16,4,0,0,2,0,3,4,1,0,0,0,5,402,314,4
9795,9,4,0,0,2,0,3,2,0,1,6,5,7,1564,1154,4
8092,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
4161,16,0,0,0,2,1,3,4,1,0,0,0,5,735,252,4
9779,1,15,0,0,2,0,3,4,0,1,1,0,54,1558,1150,4
4536,2,9,0,0,0,0,3,0,0,1,0,0,0,790,613,6
4537,2,9,0,0,0,0,3,0,0,1,0,0,0,790,613,6
10341,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
11308,6,5,0,0,2,1,3,2,1,7,0,0,13,1776,18,8
4838,0,0,0,0,0,1,3,0,0,0,0,0,5,17,16,7
8406,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
4726,3,9,0,0,3,0,3,14,0,1,43,4,76,846,641,4
7365,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
4725,0,15,0,0,6,0,3,14,0,1,43,4,76,846,641,4
672,16,1,0,0,6,0,3,14,0,1,43,4,76,210,174,4
8115,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4
4722,0,1,0,0,3,0,3,14,0,1,43,4,76,843,641,4
9657,1,4,0,0,2,1,3,4,0,1,0,0,160,1504,1112,4
11577,7,3,0,0,4,0,3,6,0,1,1,0,294,1849,1375,4
11580,7,3,0,0,4,0,3,6,0,1,1,0,294,1849,1375,4
2381,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
12397,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
7075,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
3568,9,10,0,0,2,0,3,4,0,1,2,1,156,625,488,4
10421,6,10,0,0,2,0,3,4,1,0,0,0,5,696,311,4
2382,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8407,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
3569,9,10,0,0,2,0,3,4,0,1,2,1,156,625,488,4
5589,17,10,0,0,2,0,3,16,0,1,20,7,29,954,258,4
733,9,10,0,0,2,0,3,4,0,1,10,0,63,242,187,4
2094,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
70,6,6,0,0,2,0,3,4,0,1,0,0,13,47,42,5
6428,2,7,0,0,2,0,3,4,0,1,20,7,29,1046,772,5
4721,16,15,0,0,6,0,3,14,0,1,43,4,76,843,641,4
11262,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
2223,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
10353,6,10,0,0,2,1,3,4,0,1,0,0,5,696,311,4
1097,4,18,0,0,3,0,3,14,3,1,43,4,76,333,261,4
4718,16,7,0,0,3,0,3,14,0,1,43,4,76,841,641,4
4717,5,4,0,0,6,0,3,14,0,1,43,4,76,841,641,4
673,16,7,0,0,6,0,3,14,0,1,43,4,76,211,174,4
322,1,15,0,0,6,0,3,14,0,7,10,0,75,134,115,4
3259,5,3,0,0,4,0,3,14,0,1,12,5,21,546,303,4
5602,6,4,0,0,6,0,3,14,0,1,43,4,76,960,714,4
7325,9,4,0,0,6,0,3,14,0,1,33,5,47,1315,953,4
323,1,15,0,0,6,0,3,14,0,7,10,0,75,134,115,4
3578,4,18,0,0,6,0,3,5,0,1,0,0,0,626,489,1
1098,4,18,0,0,3,0,3,14,3,1,43,4,76,334,261,4
9494,0,7,0,0,2,0,3,2,0,1,2,1,156,1453,1074,4
5606,6,6,0,0,6,0,3,14,0,1,43,4,76,964,714,4
4705,10,9,0,0,6,0,3,14,0,1,43,4,76,831,641,4
9491,0,7,0,0,2,1,3,2,0,1,2,1,156,1453,1074,4
671,6,15,0,0,6,0,3,14,0,1,43,4,76,209,174,4
11566,1,1,0,0,2,0,3,4,0,1,60,5,142,1843,1370,4
10168,9,15,0,0,2,1,3,4,0,1,5,4,52,1643,1216,4
10169,9,15,0,0,2,1,3,4,0,1,5,4,52,1643,1216,4
10170,9,15,0,0,2,1,3,4,0,1,5,4,52,1643,1216,4
6814,9,7,0,0,2,0,3,2,0,1,34,1,173,1171,871,4
4529,6,10,0,0,2,0,3,4,0,1,0,0,13,785,611,4
11417,13,18,0,0,2,1,3,16,0,1,1,0,102,1801,1334,4
3917,20,19,0,0,2,0,3,4,0,1,4,3,146,708,552,4
5495,16,10,0,0,2,0,3,2,0,1,7,4,8,936,699,4
5496,16,10,0,0,2,0,3,2,0,1,7,4,8,936,699,4
10362,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
11759,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4
11760,9,7,0,0,0,0,3,0,1,2,0,0,5,402,314,4
638,9,4,0,0,2,0,3,2,0,1,51,1,94,201,167,4
12326,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8636,9,6,0,0,0,0,3,0,0,1,0,0,5,1399,20,8
639,9,4,0,0,2,0,3,2,0,1,51,1,94,201,167,4
6521,16,4,0,0,2,0,3,2,0,1,6,5,7,1070,647,4
10167,9,15,0,0,2,0,3,4,0,1,5,4,52,1643,1216,4
6522,16,4,0,0,2,0,3,2,0,1,6,5,7,1070,647,4
11574,8,8,0,0,8,0,3,9,0,1,17,1,177,1848,1374,4
6523,16,4,0,0,2,0,3,2,0,1,6,5,7,1070,647,4
6524,16,4,0,0,2,0,3,2,0,1,6,5,7,1070,647,4
5716,9,,0,0,2,0,3,2,0,1,13,0,105,981,723,5
2943,6,10,0,0,2,0,3,4,0,1,10,0,169,437,311,4
6525,16,10,0,0,2,0,3,4,0,1,10,0,65,1071,793,4
7730,0,1,0,0,2,0,3,4,0,1,7,4,8,1325,977,4
7731,0,1,0,0,2,0,3,4,0,1,7,4,8,1325,977,4
5717,9,,0,0,2,0,3,2,0,1,13,0,105,981,723,5
8118,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
7732,0,1,0,0,2,0,3,4,0,1,7,4,8,1325,977,4
2161,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8411,16,0,0,0,2,0,3,4,,6,0,0,5,1354,1001,4
7109,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
3686,1,7,0,0,2,0,3,4,0,1,24,2,32,655,510,4
7110,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
7143,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7144,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
11216,1,7,0,0,1,1,3,1,0,0,1,0,1,1771,1317,4
7121,0,7,0,0,2,0,3,4,1,2,7,4,8,1268,934,4
6930,16,10,0,0,2,1,3,4,0,1,0,0,143,1217,904,4
1279,5,5,0,0,2,0,3,4,0,1,0,0,5,14,13,7
5791,9,4,0,0,2,0,3,2,0,1,29,8,40,982,724,5
7119,0,18,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7094,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7103,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7120,0,18,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
5650,9,10,0,0,2,0,3,4,0,1,0,0,5,978,722,6
5651,9,10,0,0,2,0,3,4,1,2,0,0,5,978,722,6
9666,9,10,0,0,2,1,3,4,0,1,0,0,160,1507,1112,4
7160,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
3777,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
7118,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7092,0,7,0,0,2,1,3,4,1,1,7,4,8,1268,934,4
896,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4
7108,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
12298,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
7122,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
12299,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8716,6,0,0,0,2,1,3,4,1,0,0,0,107,1400,20,4
7100,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7101,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
2457,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
4138,16,0,0,0,2,1,3,4,1,0,0,0,5,735,252,4
7129,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7132,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
2277,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
7130,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7134,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7104,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7102,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7133,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7131,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7175,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
2060,6,3,0,0,2,0,3,4,0,1,0,0,0,415,324,7
6424,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7
11258,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
2221,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
13140,17,3,0,0,2,0,3,4,0,1,0,0,0,1990,1471,4
10118,0,7,0,0,2,0,3,4,0,1,10,0,169,1631,1206,4
11259,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
2222,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
10119,0,7,0,0,2,0,3,4,0,1,10,0,169,1631,1206,4
11306,6,5,0,0,2,0,3,2,1,0,0,0,13,1776,18,8
12398,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
9762,1,7,0,0,2,0,3,2,0,1,51,1,94,1547,1142,8
3470,9,4,0,0,2,0,3,4,0,1,35,4,203,600,466,4
3471,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
3472,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
3473,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
3474,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
3475,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
7008,4,18,0,0,2,0,3,2,0,1,17,1,251,1256,217,1
1963,5,5,0,0,2,0,3,4,0,7,0,0,161,407,318,4
12395,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
7117,0,7,0,0,2,0,3,4,1,2,7,4,8,1268,934,4
3172,1,15,0,0,4,0,3,14,1,1,43,4,76,515,402,8
4441,20,18,0,0,2,0,3,4,,6,45,1,80,767,598,4
7116,4,18,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
12333,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
7150,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
3171,6,6,0,0,4,0,3,14,1,1,43,4,76,514,402,8
8713,6,0,0,0,2,0,3,4,3,1,0,0,107,1400,20,4
2403,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
12334,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
9856,17,17,0,0,2,0,3,4,0,1,49,9,88,1585,1171,4
7105,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7106,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7135,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7141,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7139,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
6520,16,4,0,0,2,1,3,4,0,1,6,5,7,1069,647,4
7137,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7107,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7136,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7142,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7140,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7138,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
2480,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
2483,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
8112,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
1474,16,0,0,0,2,0,3,4,1,0,0,0,5,402,314,4
7114,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7145,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7149,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
732,9,10,0,0,2,0,3,4,0,1,10,0,63,242,187,4
11010,8,19,0,0,2,0,3,4,0,1,12,5,21,1704,1262,9
7181,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
8127,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4
7217,17,5,0,0,2,0,3,4,0,1,10,0,65,1278,943,4
7113,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
11623,16,10,0,0,2,0,3,4,0,1,35,4,184,1860,1385,4
11359,0,7,0,0,2,1,3,2,0,1,51,1,94,1783,1325,4
2129,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
7146,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7148,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7147,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7111,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
7361,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7097,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7126,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7115,0,7,0,0,2,0,3,4,1,2,7,4,8,1268,934,4
7128,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
6846,8,8,0,0,2,0,3,30,0,1,40,6,249,1184,884,6
7127,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7112,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7099,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7098,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
4023,9,7,0,0,0,0,3,0,0,1,0,0,5,735,252,4
7347,7,5,0,0,2,1,3,2,3,2,10,0,75,1321,942,4
7726,9,10,0,0,2,0,3,4,0,1,2,1,156,1324,976,4
7125,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7096,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
4549,17,3,0,0,2,0,3,4,0,1,0,0,107,792,427,4
12277,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
7123,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7095,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
770,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
776,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
7166,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4
7077,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
6779,1,4,0,0,2,0,3,4,0,1,40,6,68,1158,861,33
12278,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
360,6,4,0,,,0,3,,0,1,44,10,79,146,121,
7124,0,7,0,0,2,0,3,4,1,2,7,4,8,1268,934,4
10428,6,0,0,0,2,1,3,4,1,0,0,0,5,696,311,4
2391,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8446,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
2437,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
11003,8,8,0,0,2,0,3,32,0,1,76,6,289,1700,1258,15
2200,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
2112,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
1676,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
2113,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
3810,0,18,0,0,5,0,3,7,1,1,29,8,100,674,526,10
2201,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
2202,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
1677,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4
1678,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4
11358,0,7,0,0,2,0,3,2,0,1,51,1,94,1783,1325,4
9511,6,5,0,0,2,0,3,4,0,1,2,1,2,1459,1079,4
354,6,6,0,0,2,0,3,4,0,1,8,2,9,145,120,4
9510,6,5,0,0,2,1,3,4,0,1,2,1,2,1459,1079,4
4243,16,4,0,0,2,1,3,4,1,7,0,0,5,735,252,4
7334,7,17,0,0,0,0,3,2,0,1,10,0,75,1321,942,4
2458,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8
10448,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
1920,5,,0,0,2,1,3,4,0,7,0,0,0,405,316,1
10445,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
11883,17,17,0,0,2,0,3,4,1,2,6,5,7,1919,1424,4
6345,6,10,0,0,2,0,3,4,1,2,8,2,155,1028,759,4
4457,17,17,0,0,2,1,3,4,1,2,46,1,81,774,604,4
11724,20,5,0,0,2,1,3,2,1,2,34,1,50,1882,1400,4
11884,17,17,0,0,2,0,3,4,1,2,6,5,7,1919,1424,4
9698,14,11,0,0,1,1,3,12,1,0,10,0,61,1524,96,4
9699,14,11,0,0,1,1,3,12,0,0,10,0,61,1525,96,4
10097,20,5,0,0,4,0,3,6,0,1,1,0,1,1621,1199,4
8599,8,8,0,0,4,0,3,5,0,1,0,0,13,19,18,8
3619,1,4,0,0,2,0,3,4,0,1,0,0,160,639,498,4
5919,1,7,0,0,2,0,3,4,0,1,0,0,107,997,737,4
2106,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
11478,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20
11486,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20
2107,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
11289,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
11984,16,0,0,0,2,0,3,4,1,0,10,0,75,1946,1320,4
1668,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
2031,5,3,0,0,2,0,3,4,0,1,0,0,0,408,319,1
9763,1,7,0,0,2,0,3,2,0,1,51,1,94,1547,1142,8
2032,5,3,0,0,2,0,3,4,0,1,0,0,0,408,319,1
9764,1,7,0,0,2,1,3,2,0,1,51,1,94,1547,1142,8
1312,1,7,0,0,0,0,3,0,0,1,0,0,0,389,304,7
1316,1,7,0,0,0,0,3,0,0,1,0,0,0,389,304,7
9765,1,7,0,0,2,1,3,2,0,1,51,1,94,1547,1142,8
10483,6,10,0,0,2,0,3,4,1,2,0,0,5,696,311,4
6346,6,10,0,0,2,0,3,4,1,2,8,2,155,1028,759,4
11723,20,5,0,0,2,1,3,2,1,2,34,1,50,1882,1400,4
5973,8,8,0,0,4,0,3,5,0,1,0,0,0,1004,693,11
5975,8,8,0,0,4,0,3,5,0,1,0,0,0,1004,693,11
11908,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
2266,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8
10462,6,10,0,0,2,0,3,4,1,2,0,0,5,696,311,4
10466,6,10,0,0,2,0,3,4,1,2,0,0,5,696,311,4
11909,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
10534,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
2477,16,0,0,0,2,1,3,4,0,0,0,0,0,20,19,8
10461,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
8625,0,15,0,0,0,0,3,0,0,1,0,0,0,1394,18,8
8627,0,15,0,0,0,0,3,0,0,1,0,0,0,1394,18,8
508,2,,0,0,2,0,3,4,0,1,10,0,97,187,156,4
10877,9,15,0,0,2,0,3,4,0,1,2,1,156,1670,1236,4
1342,5,5,0,0,2,0,3,4,0,1,0,0,5,14,13,7
8128,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4
12389,16,10,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4
4755,5,3,0,0,2,0,3,4,0,1,0,0,0,857,646,4
2497,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
8375,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
8879,6,0,0,0,2,1,3,4,1,0,0,0,107,1400,20,4
5444,14,11,0,0,1,1,3,1,0,0,28,3,37,919,688,4
10155,8,8,0,0,2,0,3,4,0,1,34,1,50,1641,1214,4
6845,8,8,0,0,2,0,3,30,0,1,40,6,249,1184,884,6
3998,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4
3628,9,4,0,0,2,1,3,4,0,1,10,0,63,640,498,4
1217,5,5,0,0,2,0,3,2,0,1,3,2,109,379,300,20
5949,0,1,0,0,2,0,3,4,0,1,10,0,63,999,737,4
8417,16,18,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
3596,6,6,0,0,2,1,8,4,1,0,12,5,21,630,490,7
2173,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
2177,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
7727,9,10,0,0,2,0,3,4,0,1,2,1,156,1324,976,4
2186,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
3495,1,15,0,0,2,0,3,4,0,1,8,2,82,606,470,4
8505,16,10,0,0,8,1,3,9,1,7,0,0,5,1354,1001,4
769,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
775,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
5534,5,17,0,0,0,1,3,0,0,0,0,0,13,916,686,13
5535,5,17,0,0,0,1,3,0,0,0,0,0,13,916,686,13
10342,6,10,0,0,2,1,3,4,3,1,0,0,5,696,311,4
4221,16,4,0,0,2,0,3,4,1,0,0,0,5,735,252,4
13378,16,10,0,0,0,0,3,0,0,1,1,0,12,2007,1483,4
1461,16,0,0,0,2,0,3,4,,6,0,0,5,402,314,4
4281,16,4,0,0,2,1,3,4,0,7,0,0,5,735,252,4
12013,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
4458,17,17,0,0,2,1,3,4,1,2,46,1,81,774,604,4
2216,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
4155,16,4,0,0,2,1,3,4,0,7,0,0,5,735,252,4
12151,16,0,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4
8429,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
10351,6,10,0,0,2,1,3,4,0,1,0,0,5,696,311,4
11474,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20
11482,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20
12312,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
2399,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
12313,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8107,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
12314,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
11315,6,,0,0,2,1,3,4,1,0,0,0,13,1776,18,8
3990,9,7,0,0,0,0,3,0,0,1,0,0,5,735,252,4
6427,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7
2942,16,4,0,0,0,0,3,0,0,1,10,0,169,437,311,4
8116,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
2059,6,3,0,0,2,0,3,4,0,1,0,0,0,415,324,7
2062,6,3,0,0,2,0,3,4,0,1,0,0,0,415,324,7
6425,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7
8117,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
1667,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
1675,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4
6426,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7
11997,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
2183,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
2185,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
2187,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
9964,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4
2188,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8405,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
11798,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
11804,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
2895,1,15,0,0,2,0,3,4,0,1,34,1,50,431,334,4
1201,16,6,0,0,2,1,3,4,0,1,0,0,120,373,295,4
1663,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
12097,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
3633,9,4,0,0,2,1,3,4,0,1,0,0,120,641,498,4
2365,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8512,1,15,0,0,2,0,3,2,0,1,48,0,114,1357,1003,20
2478,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
8113,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
10463,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
854,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4
1099,6,21,0,0,2,0,3,4,0,1,62,5,147,335,262,15
1982,5,5,0,0,2,0,3,4,0,1,0,0,161,406,318,4
3687,1,7,0,0,2,0,3,4,0,1,24,2,32,655,510,4
